Beacon, I_payload,Q_payload
7498,1752,2260
7498,1864,2240
7498,1920,2258
7498,1936,2270
7498,1746,2246
7498,1688,2202
7498,1752,2188
7498,1828,2190
7498,1826,2188
7498,1790,2174
7498,1710,2148
7498,1750,2120
7498,1802,2134
7498,1646,2144
7498,1542,2138
7498,1510,2078
7498,1488,2040
7498,1694,1988
7498,1702,1996
7498,1636,1986
7498,1720,1936
7498,1724,1924
7498,1598,1884
7498,1538,1824
7498,1606,1812
7498,1648,1812
7498,1678,1796
7498,1694,1736
7498,1796,1704
7498,1906,1702
7498,1926,1714
7498,1862,1694
7498,1822,1642
7498,1856,1624
7498,1848,1636
7498,1948,1620
7498,1872,1678
7498,1742,1692
7498,1654,1638
7498,1702,1602
7498,1918,1624
7498,1794,1668
7498,1702,1650
7498,1704,1642
7498,1728,1638
7498,1626,1676
7498,1650,1666
7498,1620,1648
7498,1664,1638
7498,1642,1682
7498,1614,1664
7498,1690,1628
7498,1644,1634
7498,1534,1638
7498,1620,1636
7498,1674,1670
7498,1702,1678
7498,1646,1628
7498,1580,1624
7498,1628,1638
7498,1712,1696
7498,1686,1726
7498,1664,1702
7498,1540,1638
7498,1402,1630
7498,1372,1650
7498,1470,1740
7498,1398,1716
7498,1234,1648
7498,1238,1662
7498,1274,1688
7498,1310,1732
7498,1312,1750
7498,1312,1782
7498,1298,1788
7498,1264,1776
7498,1276,1788
7498,1380,1888
7498,1426,1944
7498,1380,1942
7498,1454,2032
7498,1452,2094
7498,1432,2116
7498,1392,2154
7498,1412,2194
7498,1524,2326
7498,1682,2512
7498,1708,2516
7498,1610,2432
7498,1654,2526
7498,1790,2642
7498,1770,2652
7498,1706,2588
7498,1812,2698
7498,1880,2810
7498,2024,2880
7498,2078,2912
7498,2144,2974
7498,2126,2986
7498,2148,2972
7498,2216,2984
7498,2082,2916
7498,2192,2962
7498,2000,2870
7498,2092,2888
7498,2188,2876
7498,2210,2864
7498,2278,2872
7498,2388,2884
7498,2532,2972
7498,2734,3042
7498,2834,3014
7498,2672,2896
7498,2454,2736
7498,2366,2664
7498,2358,2594
7498,2430,2546
7498,2564,2584
7498,2648,2570
7498,2880,2606
7498,3086,2622
7498,3026,2546
7498,2950,2450
7498,3054,2408
7498,3016,2342
7498,3020,2288
7498,2984,2170
7498,3060,2126
7498,3264,2122
7498,3264,2086
7498,3160,1976
7498,3334,1892
7498,3404,1844
7498,3372,1828
7498,3288,1740
7498,3154,1644
7498,3238,1542
7498,3134,1496
7498,2860,1466
7498,2702,1414
7498,2820,1332
7498,2810,1260
7498,2802,1234
7498,2760,1180
7498,2660,1094
7498,2530,1038
7498,2358,1046
7498,2374,1022
7498,2306,934
7498,2234,898
7498,2190,874
7498,2172,830
7498,2268,864
7498,2220,902
7498,2144,896
7498,1950,862
7498,1810,852
7498,1778,866
7498,1772,968
7498,1626,986
7498,1464,952
7498,1342,940
7498,1326,1018
7498,1284,1070
7498,1296,1172
7498,1288,1286
7498,1190,1322
7498,1124,1324
7498,1068,1382
7498,1150,1522
7498,1212,1668
7498,1146,1732
7498,1068,1722
7498,1118,1848
7498,1176,1972
7498,1162,2034
7498,1168,2108
7498,1112,2186
7498,1032,2150
7498,1312,2374
7498,1218,2360
7498,1218,2406
7498,1296,2492
7498,1294,2536
7498,1304,2574
7498,1408,2714
7498,1458,2762
7498,1498,2780
7498,1464,2770
7498,1584,2874
7498,1702,2902
7498,1806,2954
7498,1734,2950
7498,1806,2930
7498,1788,2912
7498,1852,2982
7499,1874,2912
7499,2060,2976
7499,2166,2910
7499,2178,2896
7499,2260,2906
7499,2322,2894
7499,2352,2814
7499,2520,2864
7499,2626,2842
7499,2688,2850
7499,2842,2832
7499,2770,2778
7499,2574,2624
7499,2600,2602
7499,2324,2472
7499,2626,2536
7499,2800,2562
7499,3020,2582
7499,2974,2514
7499,2988,2488
7499,3054,2436
7499,2864,2344
7499,2852,2270
7499,2788,2258
7499,2912,2244
7499,3024,2150
7499,3002,2110
7499,3018,2022
7499,3104,2002
7499,3148,1972
7499,3098,1866
7499,2964,1786
7499,2904,1706
7499,2942,1680
7499,2820,1638
7499,2614,1574
7499,2502,1510
7499,2596,1478
7499,2652,1478
7499,2560,1404
7499,2492,1370
7499,2436,1330
7499,2540,1302
7499,2576,1320
7499,2480,1318
7499,2278,1260
7499,2246,1244
7499,2244,1246
7499,2164,1308
7499,2024,1336
7499,1874,1298
7499,1782,1268
7499,1784,1256
7499,1754,1318
7499,1774,1362
7499,1892,1354
7499,1870,1312
7499,1890,1306
7499,1830,1330
7499,1820,1380
7499,1806,1436
7499,1796,1450
7499,1834,1422
7499,1740,1406
7499,1578,1430
7499,1558,1466
7499,1580,1526
7499,1634,1574
7499,1674,1572
7499,1712,1532
7499,1738,1502
7499,1674,1528
7499,1626,1618
7499,1582,1686
7499,1504,1730
7499,1462,1710
7499,1496,1684
7499,1458,1724
7499,1494,1746
7499,1530,1812
7499,1626,1848
7499,1678,1812
7499,1604,1818
7499,1568,1840
7499,1644,1908
7499,1708,1960
7499,1672,2000
7499,1620,1968
7499,1670,1940
7499,1670,1964
7499,1692,2000
7499,1746,2064
7499,1786,2078
7499,1662,2046
7499,1568,2056
7499,1678,2096
7499,1722,2148
7499,1728,2194
7499,1700,2186
7499,1660,2176
7499,1598,2224
7499,1594,2262
7499,1650,2252
7499,1686,2234
7499,1676,2244
7499,1768,2276
7499,1796,2310
7499,1830,2308
7499,1736,2280
7499,1770,2284
7499,1904,2326
7499,1970,2350
7499,1920,2332
7499,1916,2302
7499,1914,2322
7499,1956,2374
7499,1990,2408
7499,1926,2376
7499,2020,2366
7499,2004,2370
7499,2074,2376
7499,2176,2438
7499,2194,2438
7499,2208,2422
7499,2278,2418
7499,2232,2480
7499,2094,2556
7499,2098,2560
7500,2116,2560
7500,2112,2556
7500,2004,2574
7500,1948,2610
7500,2118,2588
7500,2046,2608
7500,2004,2626
7500,1926,2630
7500,2018,2664
7500,2032,2648
7500,1906,2622
7500,1890,2548
7500,1868,2602
7500,1896,2628
7500,1818,2640
7500,1704,2632
7500,1748,2596
7500,1792,2554
7500,1744,2574
7500,1584,2544
7500,1722,2518
7500,1688,2498
7500,1722,2528
7500,1734,2512
7500,1460,2448
7500,1440,2444
7500,1550,2458
7500,1382,2424
7500,1334,2404
7500,1490,2410
7500,1654,2382
7500,1860,2378
7500,1820,2388
7500,1810,2374
7500,1792,2308
7500,1698,2246
7500,1630,2216
7500,1672,2214
7500,1514,2198
7500,1334,2074
7500,1390,2036
7500,1450,2002
7500,1574,2002
7500,1446,1948
7500,1258,1848
7500,1192,1756
7500,1230,1720
7500,1300,1658
7500,1400,1696
7500,1300,1622
7500,1246,1542
7500,1228,1478
7500,1322,1452
7500,1314,1354
7500,1312,1318
7500,1276,1290
7500,1478,1314
7500,1628,1368
7500,1576,1270
7500,1636,1270
7500,1844,1312
7500,1996,1340
7500,1990,1340
7500,2004,1278
7500,1986,1226
7500,2074,1208
7500,2026,1142
7500,2068,1118
7500,2034,1042
7500,2206,1114
7500,2290,1122
7500,2278,1088
7500,2302,1034
7500,2394,1046
7500,2478,1078
7500,2358,984
7500,2358,940
7500,2438,1010
7500,2514,1048
7500,2688,1140
7500,2712,1166
7500,2736,1180
7500,2802,1252
7500,2914,1356
7500,2938,1348
7500,3004,1396
7500,3080,1476
7500,3146,1578
7500,3124,1630
7500,3098,1630
7500,3062,1660
7500,3100,1758
7500,3154,1832
7500,3152,1902
7500,3140,1976
7500,3162,2034
7500,3146,2138
7500,3082,2224
7500,3062,2252
7500,3022,2328
7500,2988,2384
7500,2948,2480
7500,2964,2578
7500,2968,2624
7500,2924,2678
7500,2758,2736
7500,2714,2778
7500,2798,2864
7500,2776,2942
7500,2830,2928
7500,2710,2958
7500,2366,3034
7500,2400,3092
7500,2468,3088
7500,2090,3074
7500,2084,3058
7500,2212,3100
7500,2070,3136
7500,2030,3132
7500,2184,3070
7500,2060,3048
7500,2070,3010
7500,2034,3038
7500,2030,3050
7500,1784,2996
7500,1598,2902
7500,1468,2820
7500,1386,2768
7500,1556,2742
7500,1568,2730
7500,1332,2554
7500,1214,2500
7500,1134,2428
7500,1278,2420
7500,1158,2336
7500,936,2198
7500,1010,2164
7500,1142,2144
7500,1130,2086
7500,1006,1984
7500,1154,2030
7500,1312,2014
7500,1424,2014
7500,1434,1960
7500,1308,1874
7500,1204,1752
7500,1184,1640
7500,1264,1612
7500,1364,1666
7500,1472,1642
7500,1450,1520
7500,1382,1394
7500,1362,1342
7500,1478,1316
7500,1512,1280
7500,1546,1292
7500,1582,1252
7500,1752,1260
7500,1724,1178
7500,1666,1124
7500,1770,1142
7500,1874,1152
7500,1804,1100
7500,1900,1106
7500,2028,1172
7500,2042,1104
7500,2070,1066
7500,2014,1030
7500,2186,1156
7500,2230,1168
7500,2310,1220
7500,2394,1268
7500,2430,1282
7500,2382,1226
7500,2432,1272
7500,2502,1342
7500,2668,1458
7500,2724,1486
7500,2756,1492
7500,2704,1518
7500,2718,1572
7500,2772,1606
7500,2816,1662
7500,2872,1736
7500,2904,1790
7500,2898,1814
7500,2854,1834
7500,2826,1862
7500,2846,1918
7500,2764,1946
7500,2782,1982
7500,2710,1988
7500,2646,2000
7500,2774,2072
7500,2752,2110
7500,2730,2170
7500,2752,2188
7500,2608,2184
7500,2526,2198
7500,2520,2222
7500,2564,2290
7500,2616,2348
7500,2580,2358
7500,2560,2390
7500,2564,2418
7500,2396,2420
7500,2314,2426
7500,2292,2434
7500,2212,2436
7500,2198,2490
7500,2288,2556
7500,2412,2554
7500,2280,2556
7500,2238,2554
7500,2300,2554
7500,2332,2588
7500,2294,2634
7500,2350,2622
7500,2176,2596
7500,2008,2596
7500,1868,2554
7500,2032,2556
7500,2128,2580
7500,2070,2580
7500,2100,2584
7500,2096,2530
7500,2068,2484
7500,2106,2482
7500,2052,2512
7500,2006,2474
7500,1938,2436
7500,1866,2404
7500,1904,2426
7500,2006,2388
7500,1908,2374
7500,1836,2376
7500,1824,2408
7500,1862,2388
7500,1768,2344
7500,1684,2306
7500,1824,2266
7500,1824,2278
7500,1694,2318
7500,1742,2290
7500,1734,2238
7500,1724,2194
7500,1786,2134
7500,1860,2144
7500,1976,2144
7500,1928,2126
7500,1712,2086
7500,1688,2040
7500,1758,2056
7500,1858,2028
7500,1896,1966
7500,1758,1946
7501,1792,1924
7501,1808,1918
7501,1718,1844
7501,1618,1818
7501,1670,1820
7501,1606,1804
7501,1490,1844
7501,1504,1796
7501,1516,1722
7501,1586,1748
7501,1594,1768
7501,1598,1798
7501,1526,1766
7501,1624,1734
7501,1792,1716
7501,1792,1694
7501,1732,1712
7501,1728,1716
7501,1682,1744
7501,1660,1754
7501,1698,1732
7501,1592,1704
7501,1580,1722
7501,1590,1752
7501,1562,1716
7501,1630,1698
7501,1612,1702
7501,1596,1708
7501,1624,1744
7501,1622,1766
7501,1588,1730
7501,1578,1722
7501,1588,1724
7501,1604,1744
7501,1626,1818
7501,1666,1836
7501,1602,1808
7501,1502,1762
7501,1408,1738
7501,1426,1754
7501,1440,1764
7501,1482,1808
7501,1534,1872
7501,1512,1878
7501,1418,1838
7501,1400,1826
7501,1378,1862
7501,1428,1944
7501,1556,2012
7501,1548,2006
7501,1506,2014
7501,1434,1968
7501,1456,2042
7501,1452,2098
7501,1562,2160
7501,1552,2166
7501,1558,2202
7501,1586,2248
7501,1488,2204
7501,1402,2158
7501,1422,2192
7501,1438,2246
7501,1624,2342
7501,1742,2454
7501,1746,2510
7501,1742,2566
7501,1692,2518
7501,1578,2456
7501,1696,2530
7501,1886,2660
7501,1876,2650
7501,1842,2686
7501,1802,2652
7501,1900,2732
7501,1970,2762
7501,1974,2714
7501,2074,2732
7501,1916,2662
7501,1808,2626
7501,1942,2712
7501,2186,2794
7501,2128,2758
7501,2170,2726
7501,2398,2830
7501,2618,2914
7501,2646,2906
7501,2544,2854
7501,2610,2812
7501,2458,2690
7501,2606,2740
7501,2724,2784
7501,2746,2798
7501,2724,2760
7501,2564,2598
7501,2704,2608
7501,3106,2664
7501,3172,2658
7501,3242,2640
7501,2890,2472
7501,2670,2340
7501,2688,2270
7501,2732,2242
7501,3080,2260
7501,3082,2144
7501,3064,2050
7501,2954,1954
7501,3080,1878
7501,3130,1816
7501,3132,1796
7501,3136,1726
7501,3068,1598
7501,3002,1488
7501,3218,1412
7501,3124,1402
7501,3116,1362
7501,3004,1280
7501,2906,1198
7501,2780,1148
7501,2802,1090
7501,2764,1072
7501,2684,1066
7501,2640,992
7501,2586,956
7501,2548,864
7501,2468,828
7501,2480,830
7501,2408,838
7501,2370,838
7502,2266,790
7502,2068,762
7502,2076,772
7502,2012,776
7502,1836,772
7502,1620,738
7502,1514,790
7502,1556,794
7502,1496,830
7502,1456,920
7502,1388,972
7502,1220,994
7502,1176,1024
7502,1326,1166
7502,1278,1250
7502,1260,1294
7502,1202,1334
7502,1088,1402
7502,1000,1436
7502,1008,1542
7502,966,1606
7502,1038,1694
7502,1092,1778
7502,994,1822
7502,998,1910
7502,980,1990
7502,946,2030
7502,998,2126
7502,1180,2272
7502,1126,2324
7502,1192,2412
7502,1240,2546
7502,1126,2482
7502,1066,2444
7502,1226,2560
7502,1424,2750
7502,1466,2854
7502,1522,2900
7502,1536,2856
7502,1514,2834
7502,1370,2714
7502,1418,2758
7502,1630,2924
7502,1782,2998
7502,1842,3004
7502,1778,2936
7502,1984,2982
7502,2108,3058
7502,2078,3056
7502,2152,3028
7502,2044,2902
7502,2094,2896
7502,2308,2948
7502,2212,2832
7502,2310,2866
7502,2500,2884
7502,2624,2912
7502,2610,2864
7502,2656,2796
7502,2668,2716
7502,2842,2722
7502,3000,2734
7502,2950,2712
7502,2876,2622
7502,2788,2486
7502,2692,2406
7502,2754,2374
7502,2820,2374
7502,2904,2344
7502,3200,2298
7502,3218,2248
7502,3220,2152
7502,3186,2142
7502,3104,2118
7502,3070,2020
7502,2876,1942
7502,2798,1872
7502,2734,1844
7502,2576,1824
7502,2498,1750
7502,2524,1712
7502,2616,1676
7502,2618,1638
7502,2520,1590
7502,2644,1602
7502,2802,1618
7502,2498,1562
7502,2334,1516
7502,2238,1462
7502,2254,1444
7502,2462,1472
7502,2474,1506
7502,2388,1496
7502,2386,1444
7502,2278,1406
7502,2174,1396
7502,2180,1434
7502,2174,1406
7502,2142,1390
7502,2326,1356
7502,2328,1384
7502,2272,1410
7502,2120,1388
7502,2094,1378
7502,2120,1374
7502,2094,1430
7502,2080,1428
7502,2088,1380
7502,1996,1398
7502,1944,1422
7502,1966,1428
7502,1890,1490
7502,1912,1528
7502,1962,1508
7502,1946,1496
7502,1876,1522
7502,1900,1580
7502,1842,1646
7502,1672,1640
7502,1610,1624
7502,1638,1658
7502,1684,1724
7502,1744,1766
7502,1686,1736
7502,1640,1702
7502,1504,1710
7502,1490,1764
7502,1532,1844
7502,1724,1878
7502,1820,1868
7502,1720,1900
7502,1644,1880
7502,1660,1816
7502,1716,1840
7502,1724,1896
7502,1794,1922
7502,1708,1952
7502,1750,2000
7502,1614,2064
7502,1714,2084
7502,1786,2064
7502,1864,2064
7502,1872,2084
7502,1792,2132
7502,1784,2130
7502,1762,2100
7502,1766,2120
7502,1766,2130
7502,1806,2184
7502,1892,2164
7502,1836,2156
7502,1798,2168
7502,1816,2240
7502,1786,2282
7502,1696,2264
7502,1692,2242
7502,1812,2230
7502,1784,2296
7502,1892,2300
7502,1868,2312
7502,1738,2324
7502,1736,2320
7502,1822,2332
7502,1842,2384
7502,1824,2420
7502,1772,2422
7502,1820,2398
7502,1788,2410
7502,1874,2436
7502,1908,2478
7502,1974,2474
7502,1702,2474
7502,1382,2492
7502,1428,2496
7502,1562,2530
7502,1570,2562
7502,1652,2536
7502,1510,2552
7502,1496,2544
7502,1632,2584
7502,1866,2598
7502,1942,2560
7502,1706,2526
7502,1834,2552
7502,1856,2612
7502,2080,2602
7502,2010,2546
7502,2064,2500
7502,2014,2494
7502,1968,2544
7502,1832,2550
7502,1726,2504
7502,1736,2496
7502,1656,2484
7502,1656,2524
7502,1592,2522
7502,1498,2468
7502,1434,2424
7502,1558,2398
7502,1818,2436
7502,1708,2428
7502,1886,2422
7502,1624,2350
7502,1546,2294
7502,1568,2310
7502,1634,2330
7502,1540,2274
7502,1492,2196
7502,1644,2196
7502,1720,2182
7502,1860,2208
7502,1872,2190
7502,1814,2108
7502,1750,2014
7502,1700,1960
7502,1752,1944
7502,1614,1888
7502,1340,1762
7502,1348,1726
7502,1576,1768
7502,1648,1728
7502,1450,1656
7502,1510,1612
7502,1416,1562
7502,1442,1526
7502,1638,1538
7502,1538,1430
7502,1552,1404
7502,1692,1426
7502,1732,1416
7502,1688,1322
7502,1572,1218
7502,1522,1112
7502,1622,1156
7502,1630,1148
7502,1642,1088
7502,1788,1110
7502,1726,1010
7502,1766,952
7502,1938,1034
7502,2074,1144
7502,2008,1014
7502,1948,882
7502,2062,918
7502,2050,902
7502,2258,1042
7502,2320,1066
7502,2374,1062
7502,2468,1048
7502,2500,1068
7502,2450,1052
7502,2584,1156
7502,2712,1270
7502,2802,1328
7502,2878,1352
7502,2868,1350
7503,2960,1410
7503,2982,1446
7503,3006,1466
7503,3070,1534
7503,3104,1608
7503,3138,1636
7503,3156,1688
7503,3222,1798
7503,3294,1920
7503,3320,1976
7503,3322,2008
7503,3266,2042
7503,3380,2100
7503,3434,2200
7503,3440,2306
7503,3370,2344
7503,3310,2378
7503,3238,2428
7503,3256,2474
7503,3238,2584
7503,3252,2666
7503,3142,2690
7503,3094,2724
7503,2982,2788
7503,3010,2828
7503,2888,2868
7503,2804,2958
7503,2742,3058
7503,2736,3068
7503,2458,3098
7503,2414,3110
7503,2444,3152
7503,2258,3194
7503,2112,3210
7503,1946,3210
7503,2048,3192
7503,2166,3200
7503,2120,3214
7503,2044,3168
7503,1862,3162
7503,1570,3124
7503,1446,3082
7503,1354,3092
7503,1178,3074
7503,1156,3018
7503,1224,2940
7503,1258,2914
7503,1208,2838
7503,1292,2826
7503,1336,2796
7503,1140,2674
7503,1002,2626
7503,1178,2582
7503,1184,2534
7503,1124,2432
7503,868,2256
7503,830,2186
7503,986,2180
7503,924,2152
7503,890,2040
7503,732,1828
7503,582,1630
7503,590,1572
7503,652,1510
7503,690,1416
7503,760,1356
7503,854,1314
7503,1116,1396
7503,1404,1514
7503,1368,1430
7503,1426,1358
7503,1486,1328
7503,1482,1288
7503,1506,1168
7503,1616,1188
7503,1532,1092
7503,1482,984
7503,1466,864
7503,1540,848
7503,1810,1002
7503,1974,1086
7503,2010,1080
7503,2054,1120
7503,2140,1136
7503,2312,1238
7503,2284,1198
7503,2360,1206
7503,2364,1196
7503,2358,1174
7503,2426,1238
7503,2466,1248
7503,2352,1172
7503,2426,1208
7503,2444,1200
7503,2624,1366
7503,2684,1448
7503,2682,1426
7503,2646,1416
7503,2598,1412
7503,2552,1390
7503,2656,1530
7503,2778,1624
7503,2676,1564
7503,2676,1602
7503,2776,1724
7503,2786,1772
7503,2822,1792
7503,2888,1884
7503,2904,1936
7503,2910,1956
7503,2858,1978
7503,2810,2004
7503,2818,2040
7503,2888,2124
7503,2828,2144
7503,2766,2154
7503,2706,2168
7503,2778,2228
7503,2798,2300
7503,2738,2318
7503,2696,2294
7503,2644,2292
7503,2556,2310
7503,2530,2366
7503,2514,2396
7503,2504,2416
7503,2536,2414
7503,2486,2420
7504,2484,2470
7504,2450,2492
7504,2398,2472
7504,2388,2454
7504,2314,2430
7504,2436,2442
7504,2404,2488
7504,2452,2496
7504,2402,2502
7504,2366,2498
7504,2254,2512
7504,2336,2536
7504,2212,2506
7504,2128,2478
7504,2124,2448
7504,2130,2494
7504,2094,2534
7504,2098,2494
7504,2038,2442
7504,1828,2430
7504,1956,2396
7504,1954,2454
7504,2008,2446
7504,1956,2382
7504,1788,2368
7504,1674,2350
7504,1702,2376
7504,1728,2388
7504,1718,2340
7504,1766,2286
7504,1742,2322
7504,1734,2328
7504,1676,2298
7504,1656,2258
7504,1690,2228
7504,1698,2206
7504,1664,2238
7504,1694,2226
7504,1856,2178
7504,1916,2114
7504,1872,2096
7504,1904,2122
7504,1858,2114
7504,1778,2060
7504,1686,2036
7504,1720,2044
7504,1720,2062
7504,1780,2058
7504,1812,2022
7504,1688,1982
7504,1618,1954
7504,1676,1938
7504,1674,1920
7504,1692,1968
7504,1724,1966
7504,1590,1934
7504,1428,1874
7504,1394,1866
7504,1438,1874
7504,1488,1918
7504,1558,1908
7504,1550,1866
7504,1538,1808
7504,1526,1798
7504,1584,1828
7504,1690,1874
7504,1654,1828
7504,1552,1798
7504,1540,1780
7504,1516,1790
7504,1658,1840
7504,1724,1826
7504,1658,1810
7504,1690,1776
7504,1664,1802
7504,1666,1848
7504,1660,1822
7504,1678,1834
7504,1670,1838
7504,1600,1858
7504,1590,1856
7504,1608,1800
7504,1532,1812
7504,1524,1850
7504,1594,1882
7504,1598,1912
7504,1566,1948
7504,1556,1972
7504,1504,1946
7504,1498,1940
7504,1548,1978
7504,1574,2032
7504,1576,2006
7504,1546,1986
7504,1508,1978
7504,1458,2004
7504,1450,2018
7504,1458,2072
7504,1484,2092
7504,1438,2052
7504,1330,2002
7504,1320,1992
7504,1352,2070
7504,1398,2130
7504,1416,2128
7504,1448,2162
7504,1448,2180
7504,1498,2232
7504,1460,2258
7504,1542,2344
7504,1552,2316
7504,1486,2208
7504,1588,2354
7504,1622,2374
7504,1526,2360
7504,1572,2406
7504,1668,2432
7504,1922,2648
7504,2024,2730
7504,2080,2786
7504,2100,2840
7504,2212,2896
7504,2152,2816
7504,2140,2758
7504,2036,2668
7504,2150,2690
7504,2186,2768
7504,2270,2796
7504,2268,2758
7504,2286,2724
7504,2294,2606
7504,2324,2606
7504,2278,2540
7504,2324,2590
7504,2370,2574
7504,2620,2654
7504,2566,2648
7504,2630,2650
7504,2632,2632
7504,2834,2668
7504,3004,2654
7504,2988,2604
7504,2808,2530
7504,2924,2548
7504,3028,2476
7504,3146,2452
7504,3108,2342
7504,3382,2382
7504,3406,2330
7504,3288,2216
7504,3216,2158
7504,3380,2134
7504,3442,2108
7504,3442,2022
7504,3422,1900
7504,3342,1802
7504,3170,1732
7504,3056,1694
7504,3108,1632
7504,3118,1546
7504,2996,1432
7504,2978,1376
7504,3008,1360
7504,3148,1324
7504,3118,1252
7504,2924,1172
7504,2846,1112
7504,2620,1102
7504,2568,1058
7504,2398,990
7504,2236,958
7504,2276,900
7504,2376,878
7504,2356,888
7504,2356,850
7504,2252,792
7504,2090,792
7504,2082,806
7504,2054,820
7504,1984,782
7504,1870,768
7504,1778,824
7504,1652,894
7504,1596,900
7504,1554,914
7504,1452,946
7504,1402,958
7504,1394,1018
7504,1372,1126
7504,1390,1190
7504,1288,1226
7504,1278,1300
7504,1260,1372
7504,1260,1480
7504,1256,1576
7504,1152,1612
7504,1052,1668
7504,990,1712
7504,1070,1852
7504,1102,1922
7504,1078,1970
7504,1122,2090
7504,1070,2124
7504,1070,2170
7504,996,2198
7504,870,2126
7504,758,2122
7504,720,2134
7504,760,2184
7504,890,2288
7504,1034,2410
7504,1064,2468
7504,1066,2470
7504,1072,2504
7504,1218,2626
7504,1362,2772
7504,1454,2816
7504,1418,2716
7504,1356,2640
7504,1414,2760
7504,1498,2768
7504,1668,2884
7504,1724,2870
7504,1728,2820
7504,1696,2760
7504,1942,2948
7504,2152,3022
7504,2128,2922
7504,2016,2858
7504,2188,2908
7504,2302,2940
7504,2408,2936
7504,2422,2910
7504,2586,2918
7504,2462,2808
7504,2468,2776
7504,2708,2804
7504,2816,2808
7504,2786,2746
7504,2932,2720
7504,2836,2686
7504,2750,2572
7504,2556,2442
7504,2602,2450
7504,2752,2472
7504,2712,2424
7504,2626,2312
7504,2680,2256
7504,2672,2226
7504,2784,2182
7504,2848,2220
7504,3022,2250
7504,2868,2186
7504,2876,2090
7504,2770,2010
7504,2716,1970
7505,2770,1944
7505,3000,1960
7505,3184,1882
7505,3160,1834
7505,3006,1794
7505,2886,1766
7505,2922,1740
7505,2942,1708
7505,2716,1670
7505,2736,1580
7505,2588,1534
7505,2382,1492
7505,2480,1492
7505,2526,1482
7505,2518,1498
7505,2524,1492
7505,2524,1498
7505,2442,1494
7505,2452,1442
7505,2318,1434
7505,2200,1422
7505,2394,1384
7505,2324,1432
7505,2300,1424
7505,2106,1404
7505,2232,1428
7505,2248,1410
7505,2108,1392
7505,1886,1408
7505,1856,1462
7505,2006,1434
7505,1956,1434
7505,1920,1438
7505,1868,1442
7505,1866,1482
7505,1850,1526
7505,1914,1502
7505,1916,1518
7505,1890,1546
7505,1942,1586
7505,1820,1578
7505,1914,1576
7505,1892,1598
7505,1784,1634
7505,1682,1728
7505,1690,1760
7505,1602,1738
7505,1474,1744
7505,1508,1758
7505,1562,1840
7505,1728,1878
7505,1754,1884
7505,1620,1880
7505,1576,1892
7505,1624,1880
7505,1662,1914
7505,1586,2008
7505,1606,1994
7505,1760,1930
7505,1822,1916
7505,1900,1970
7505,1922,2026
7505,1754,2046
7505,1632,2046
7505,1542,2074
7505,1594,2128
7505,1620,2140
7505,1578,2126
7505,1652,2138
7505,1654,2116
7505,1752,2118
7505,1858,2156
7505,1870,2204
7505,1964,2200
7505,1830,2206
7505,1698,2232
7505,1658,2256
7505,1678,2314
7505,1720,2330
7505,1640,2300
7505,1536,2310
7505,1642,2340
7505,1680,2392
7505,1786,2388
7505,1868,2328
7505,1904,2324
7505,1824,2354
7505,1778,2354
7505,1574,2418
7505,1640,2466
7505,1628,2454
7505,1570,2430
7505,1600,2430
7505,1698,2422
7505,1786,2484
7505,1682,2488
7505,1556,2422
7505,1614,2412
7505,1750,2412
